"","x"
"51927",13
"51928",6
"51929",37
"51930",64
"51931",40
"51932",15
"51933",73
"51934",52
"51935",13
"51936",10
"51937",13
"51938",35
"51939",44
"51940",16
"51941",19
"51942",37
"51943",92
"51944",44
"51945",78
"51946",17
"51947",64
"51948",15
"51949",86
"51950",35
"51951",18
"51952",38
"51953",15
"51954",7
"51955",19
"51956",1
"51957",64
"51958",56
"51959",11
"51960",30
"51961",172
"51962",39
"51963",18
"51964",27
"51965",49
"51966",239
"51967",50
"51968",98
"51969",58
"51970",45
"51971",72
"51972",97
"51973",19
"51974",170
"51975",6
"51976",20
"51977",58
"51978",3
"51979",68
"51980",96
"51981",37
"51982",74
"51983",20
"51984",32
"51985",3
"51986",14
"51987",43
"51988",10
"51989",10
"51990",10
"51991",17
"51992",68
"51993",11
"51994",37
"51995",0
"51996",2
"51997",43
"51998",32
"51999",15
"52000",15
"52001",16
"52002",62
"52003",1
"52004",40
"52005",111
"52006",29
"52007",17
"52008",14
"52009",34
"52010",24
"52011",44
"52012",25
"52013",47
"52014",125
"52015",41
"52016",39
"52017",4
"52018",129
"52019",36
"52020",50
"52021",22
"52022",8
"52023",0
"52024",165
"52025",48
"52026",129
"52027",97
"52028",68
"52029",148
"52030",41
"52031",39
"52032",24
"52033",2
"52034",110
"52035",136
"52036",59
"52037",61
"52038",84
"52039",17
"52040",1
"52041",5
"52042",14
"52043",216
"52044",5
"52045",16
"52046",8
"52047",40
"52048",12
"52049",16
"52050",40
"52051",46
"52052",16
"52053",13
"52054",228
"52055",3
"52056",11
"52057",21
"52058",20
"52059",37
"52060",6
"52061",80
"52062",15
"52063",2
"52064",11
"52065",11
"52066",5
"52067",461
"52068",1
"52069",45
"52070",9
"52071",63
"52072",20
"52073",42
"52074",73
"52075",103
"52076",104
"52077",55
"52078",7
"52079",18
"52080",6
"52081",7
"52082",108
"52083",27
"52084",5
"52085",32
"52086",6
"52087",152
"52088",118
"52089",66
"52090",17
"52091",284
"52092",130
"52093",97
"52094",27
"52095",41
"52096",200
"52097",21
"52098",121
"52099",65
"52100",9
"52101",25
"52102",1
"52103",35
"52104",4
"52105",57
"52106",6
"52107",166
"52108",89
"52109",14
"52110",13
"52111",8
"52112",19
"52113",14
"52114",21
"52115",30
"52116",41
"52117",13
"52118",12
"52119",20
"52120",24
"52121",19
"52122",65
"52123",35
"52124",25
"52125",8
"52126",6
"52127",2
"52128",114
"52129",30
"52130",337
"52131",108
"52132",43
"52133",231
"52134",105
"52135",74
"52136",3
"52137",72
"52138",49
"52139",16
"52140",21
"52141",20
"52142",22
"52143",6
"52144",3
"52145",71
"52146",299
"52147",14
"52148",43
"52149",64
"52150",7
"52151",47
"52152",31
"52153",5
"52154",36
"52155",70
"52156",78
"52157",34
"52158",22
"52159",281
"52160",87
"52161",89
"52162",18
"52163",67
"52164",32
"52165",10
"52166",31
"52167",18
"52168",59
"52169",2
"52170",0
"52171",12
"52172",4
"52173",18
"52174",44
"52175",45
"52176",15
"52177",55
"52178",53
"52179",21
"52180",94
"52181",70
"52182",33
"52183",20
"52184",163
"52185",40
"52186",4
"52187",7
"52188",19
"52189",25
"52190",0
"52191",12
"52192",52
"52193",10
"52194",11
"52195",18
"52196",18
"52197",16
"52198",42
"52199",157
"52200",15
"52201",4
"52202",32
"52203",21
"52204",23
"52205",22
"52206",45
"52207",35
"52208",4
"52209",9
"52210",4
"52211",16
"52212",28
"52213",4
"52214",18
"52215",22
"52216",34
"52217",19
"52218",5
"52219",7
"52220",120
"52221",26
"52222",4
"52223",29
"52224",43
"52225",179
"52226",66
"52227",37
"52228",42
"52229",55
"52230",298
"52231",22
"52232",12
"52233",41
"52234",2
"52235",18
"52236",12
"52237",39
"52238",4
"52239",28
"52240",48
"52241",32
"52242",5
"52243",6
"52244",73
"52245",35
"52246",77
"52247",17
"52248",95
"52249",28
"52250",37
"52251",17
"52252",16
"52253",6
"52254",0
"52255",31
"52256",70
"52257",7
"52258",2
"52259",33
"52260",11
"52261",15
"52262",8
"52263",1
"52264",42
"52265",119
"52266",65
"52267",38
"52268",24
"52269",36
"52270",24
"52271",130
"52272",208
"52273",39
"52274",15
"52275",21
"52276",1
"52277",15
"52278",8
"52279",5
"52280",4
"52281",20
"52282",23
"52283",7
"52284",7
"52285",17
"52286",14
"52287",1
"52288",85
"52289",46
"52290",18
"52291",84
"52292",23
"52293",16
"52294",20
"52295",13
"52296",7
"52297",114
"52298",17
"52299",2
"52300",15
"52301",19
"52302",15
"52303",10
"52304",310
"52305",31
"52306",35
"52307",43
"52308",19
"52309",0
"52310",33
"52311",36
"52312",3
"52313",0
"52314",137
"52315",53
"52316",34
"52317",43
"52318",12
"52319",17
"52320",198
"52321",258
"52322",47
"52323",68
"52324",88
"52325",45
"52326",42
"52327",10
"52328",13
"52329",28
"52330",24
"52331",34
"52332",209
"52333",24
"52334",61
"52335",2
"52336",65
"52337",0
"52338",18
"52339",10
"52340",4
"52341",30
"52342",8
"52343",21
"52344",23
"52345",51
"52346",25
"52347",41
"52348",36
"52349",74
"52350",28
"52351",32
"52352",61
"52353",31
"52354",1
"52355",8
"52356",17
"52357",5
"52358",24
"52359",15
"52360",1
"52361",18
"52362",3
"52363",18
"52364",37
"52365",54
"52366",3
"52367",17
"52368",151
"52369",374
"52370",13
"52371",121
"52372",39
"52373",132
"52374",75
"52375",36
"52376",46
"52377",81
"52378",1
"52379",34
"52380",0
"52381",25
"52382",12
"52383",14
"52384",11
"52385",17
"52386",16
"52387",6
"52388",32
"52389",370
"52390",16
"52391",5
"52392",16
"52393",43
"52394",16
"52395",15
"52396",15
"52397",76
"52398",4
"52399",259
"52400",96
"52401",36
"52402",45
"52403",42
"52404",8
"52405",20
"52406",3
"52407",86
"52408",9
"52409",59
"52410",6
"52411",11
"52412",27
"52413",36
"52414",2
"52415",13
"52416",25
"52417",29
"52418",16
"52419",3
"52420",4
"52421",2
"52422",108
"52423",13
"52424",24
"52425",11
"52426",19
"52427",8
"52428",38
"52429",4
"52430",12
"52431",22
"52432",111
"52433",67
"52434",110
"52435",39
"52436",69
"52437",10
"52438",109
"52439",20
"52440",7
"52441",22
"52442",48
"52443",9
"52444",28
"52445",20
"52446",7
"52447",37
"52448",132
"52449",8
"52450",17
"52451",10
"52452",134
"52453",79
"52454",32
"52455",26
"52456",22
"52457",70
"52458",17
"52459",15
"52460",27
"52461",29
"52462",28
"52463",24
"52464",70
"52465",215
"52466",18
"52467",23
"52468",58
"52469",240
"52470",103
"52471",128
"52472",24
"52473",35
"52474",46
"52475",190
"52476",10
"52477",10
"52478",15
"52479",34
"52480",2
"52481",8
"52482",7
"52483",21
"52484",47
"52485",79
"52486",17
"52487",26
"52488",12
"52489",11
"52490",0
"52491",41
"52492",72
"52493",75
"52494",27
"52495",254
"52496",15
"52497",29
"52498",7
"52499",29
"52500",200
"52501",3
"52502",2
"52503",15
"52504",2
"52505",27
"52506",21
"52507",39
"52508",27
"52509",21
"52510",8
"52511",2
"52512",36
"52513",16
"52514",149
"52515",13
"52516",3
"52517",5
"52518",75
"52519",64
"52520",87
"52521",78
"52522",15
"52523",23
"52524",65
"52525",7
"52526",11
"52527",41
"52528",26
"52529",111
"52530",3
"52531",102
"52532",36
"52533",11
"52534",22
"52535",169
"52536",402
"52537",79
"52538",2
"52539",18
"52540",5
"52541",7
"52542",33
"52543",22
"52544",76
"52545",17
"52546",6
"52547",24
"52548",18
"52549",22
"52550",23
"52551",45
"52552",24
"52553",65
"52554",42
"52555",114
"52556",85
"52557",18
"52558",7
"52559",3
"52560",17
"52561",19
"52562",15
"52563",4
"52564",43
"52565",26
"52566",93
"52567",24
"52568",29
"52569",23
"52570",91
"52571",16
"52572",11
"52573",58
"52574",82
"52575",62
"52576",3
"52577",16
"52578",22
"52579",117
"52580",204
"52581",4
"52582",22
"52583",124
"52584",77
"52585",55
"52586",10
"52587",121
"52588",16
"52589",3
"52590",97
"52591",7
"52592",413
"52593",2
"52594",6
"52595",21
"52596",6
"52597",20
"52598",35
"52599",19
"52600",32
"52601",2
"52602",37
"52603",51
"52604",196
"52605",1
"52606",4
"52607",13
"52608",9
"52609",50
"52610",9
"52611",21
"52612",8
"52613",15
"52614",28
"52615",6
"52616",104
"52617",12
"52618",3
"52619",48
"52620",25
"52621",1
"52622",40
"52623",38
"52624",38
"52625",26
"52626",6
"52627",28
"52628",38
"52629",46
"52630",57
"52631",14
"52632",200
"52633",56
"52634",24
"52635",38
"52636",10
"52637",96
"52638",67
"52639",167
"52640",18
"52641",23
"52642",0
"52643",64
"52644",24
"52645",149
"52646",21
"52647",18
"52648",164
"52649",108
"52650",45
"52651",44
"52652",94
"52653",44
"52654",30
"52655",42
"52656",10
"52657",28
"52658",20
"52659",169
"52660",110
"52661",87
"52662",3
"52663",81
"52664",6
"52665",93
"52666",21
"52667",20
"52668",78
"52669",30
"52670",23
"52671",3
"52672",25
"52673",130
"52674",71
"52675",50
"52676",64
"52677",41
"52678",22
"52679",61
"52680",4
"52681",2
"52682",14
"52683",21
"52684",2
"52685",19
"52686",58
"52687",10
"52688",23
"52689",21
"52690",9
"52691",48
"52692",26
"52693",35
"52694",5
"52695",2
"52696",31
"52697",36
"52698",35
"52699",10
"52700",18
"52701",9
"52702",22
"52703",159
"52704",40
"52705",16
"52706",4
"52707",1
"52708",134
"52709",3
"52710",33
"52711",34
"52712",129
"52713",52
"52714",9
"52715",20
"52716",31
"52717",5
"52718",1
"52719",3
"52720",30
"52721",28
"52722",20
"52723",28
"52724",15
"52725",35
"52726",2
"52727",5
"52728",32
"52729",66
"52730",134
"52731",27
"52732",61
"52733",59
"52734",25
"52735",31
"52736",114
"52737",65
"52738",174
"52739",335
"52740",52
"52741",58
"52742",109
"52743",51
"52744",66
"52745",161
"52746",38
"52747",12
"52748",12
"52749",6
"52750",72
"52751",36
"52752",35
"52753",88
"52754",13
"52755",39
"52756",23
"52757",69
"52758",21
"52759",15
"52760",69
"52761",11
"52762",62
"52763",22
"52764",25
"52765",101
"52766",36
"52767",3
"52768",87
"52769",22
"52770",106
"52771",19
"52772",80
"52773",26
"52774",29
"52775",8
"52776",48
"52777",36
"52778",126
"52779",3
"52780",1
"52781",0
"52782",5
"52783",3
"52784",8
"52785",21
"52786",29
"52787",20
"52788",13
"52789",50
"52790",43
"52791",61
"52792",19
"52793",18
"52794",54
"52795",36
"52796",5
"52797",62
"52798",8
"52799",18
"52800",65
"52801",63
"52802",132
"52803",15
"52804",30
"52805",25
"52806",8
"52807",22
"52808",13
"52809",28
"52810",20
"52811",5
"52812",5
"52813",8
"52814",40
"52815",117
"52816",5
"52817",110
"52818",154
"52819",19
"52820",169
"52821",100
"52822",68
"52823",51
"52824",108
"52825",147
"52826",143
"52827",39
"52828",129
"52829",220
"52830",25
"52831",21
"52832",2
"52833",26
"52834",65
"52835",48
"52836",24
"52837",21
"52838",21
"52839",42
"52840",16
"52841",19
"52842",24
"52843",78
"52844",20
"52845",62
"52846",39
"52847",53
"52848",60
"52849",60
"52850",28
"52851",16
"52852",2
"52853",1
"52854",3
"52855",46
"52856",24
"52857",73
"52858",149
"52859",50
"52860",63
"52861",18
"52862",7
"52863",45
"52864",21
"52865",228
"52866",8
"52867",10
"52868",133
"52869",64
"52870",30
"52871",14
"52872",16
"52873",24
"52874",15
"52875",17
"52876",11
"52877",2
"52878",153
"52879",7
"52880",74
"52881",1
"52882",25
"52883",22
"52884",3
"52885",5
"52886",42
"52887",59
"52888",30
"52889",11
"52890",1
"52891",85
"52892",10
"52893",18
"52894",21
"52895",18
"52896",69
"52897",91
"52898",30
"52899",32
"52900",25
"52901",11
"52902",15
"52903",46
"52904",10
"52905",17
"52906",6
"52907",28
"52908",4
"52909",25
"52910",66
"52911",51
"52912",23
"52913",303
"52914",16
"52915",28
"52916",40
"52917",43
"52918",26
"52919",17
"52920",20
"52921",11
"52922",23
"52923",20
"52924",58
"52925",10
"52926",85
"52927",59
"52928",7
"52929",86
"52930",144
"52931",78
"52932",67
"52933",37
"52934",12
"52935",95
"52936",156
"52937",8
"52938",8
"52939",19
"52940",29
"52941",21
"52942",5
"52943",30
"52944",163
"52945",51
"52946",24
"52947",25
"52948",29
"52949",275
"52950",36
"52951",29
"52952",36
"52953",64
"52954",89
"52955",0
"52956",2
"52957",25
"52958",51
"52959",25
"52960",19
"52961",46
"52962",22
"52963",23
"52964",28
"52965",34
"52966",40
"52967",29
"52968",88
"52969",27
"52970",16
"52971",9
"52972",17
"52973",24
"52974",55
"52975",17
"52976",28
"52977",83
"52978",24
"52979",33
"52980",149
"52981",6
"52982",203
"52983",41
"52984",29
"52985",26
"52986",15
"52987",5
"52988",350
"52989",48
"52990",21
"52991",14
"52992",25
"52993",45
"52994",22
"52995",15
"52996",347
"52997",168
"52998",22
"52999",10
"53000",28
"53001",45
"53002",86
"53003",81
"53004",64
"53005",18
"53006",5
"53007",9
"53008",4
"53009",36
"53010",1
"53011",18
"53012",232
"53013",172
"53014",13
"53015",29
"53016",4
"53017",6
"53018",93
"53019",17
"53020",50
"53021",71
"53022",72
"53023",35
"53024",6
"53025",31
"53026",7
"53027",5
"53028",48
"53029",21
"53030",27
"53031",28
"53032",1
"53033",17
"53034",24
"53035",41
"53036",10
"53037",17
"53038",3
"53039",28
"53040",1
"53041",15
"53042",17
"53043",29
"53044",36
"53045",7
"53046",7
"53047",13
"53048",11
"53049",17
"53050",109
"53051",24
"53052",4
"53053",12
"53054",10
"53055",16
"53056",27
"53057",22
"53058",50
"53059",22
"53060",100
"53061",3
"53062",34
"53063",156
"53064",22
"53065",33
"53066",42
"53067",18
"53068",5
"53069",92
"53070",83
"53071",51
"53072",23
"53073",17
"53074",18
"53075",54
"53076",120
"53077",378
"53078",0
"53079",19
"53080",18
"53081",4
"53082",22
"53083",43
"53084",26
"53085",53
"53086",10
"53087",10
"53088",9
"53089",32
"53090",36
"53091",10
"53092",161
"53093",133
"53094",52
"53095",19
"53096",62
"53097",48
"53098",14
"53099",15
"53100",21
"53101",81
"53102",1
"53103",128
"53104",12
"53105",12
"53106",11
"53107",45
"53108",2
"53109",9
"53110",5
"53111",22
"53112",17
"53113",312
"53114",20
"53115",22
"53116",18
"53117",3
"53118",23
"53119",7
"53120",12
"53121",9
"53122",19
"53123",5
"53124",27
"53125",28
"53126",16
"53127",7
"53128",28
"53129",31
"53130",27
"53131",19
"53132",31
"53133",3
"53134",20
"53135",4
"53136",105
"53137",10
"53138",15
"53139",37
"53140",23
"53141",11
"53142",16
"53143",63
"53144",133
"53145",190
"53146",52
"53147",10
"53148",54
"53149",44
"53150",3
"53151",3
"53152",25
"53153",34
"53154",29
"53155",75
"53156",227
"53157",20
"53158",61
"53159",68
"53160",48
"53161",8
"53162",57
"53163",34
"53164",22
"53165",4
"53166",114
"53167",15
"53168",16
"53169",9
"53170",2
"53171",13
"53172",6
"53173",7
"53174",3
"53175",22
"53176",20
"53177",23
"53178",15
"53179",12
"53180",73
"53181",5
"53182",22
"53183",52
"53184",48
"53185",95
"53186",71
"53187",21
"53188",23
"53189",15
"53190",25
"53191",5
"53192",76
"53193",99
"53194",5
"53195",46
"53196",24
"53197",9
"53198",11
"53199",18
"53200",50
"53201",2
"53202",3
"53203",34
"53204",22
"53205",26
"53206",22
"53207",12
"53208",43
"53209",22
"53210",54
"53211",7
"53212",46
"53213",41
"53214",20
"53215",0
"53216",24
"53217",18
"53218",3
"53219",44
"53220",89
"53221",118
"53222",152
"53223",228
"53224",36
"53225",29
"53226",14
"53227",69
"53228",167
"53229",4
"53230",131
"53231",251
"53232",88
"53233",89
"53234",22
"53235",39
"53236",15
"53237",40
"53238",29
"53239",169
"53240",25
"53241",18
"53242",21
"53243",126
"53244",20
"53245",2
"53246",29
"53247",311
"53248",13
"53249",82
"53250",51
"53251",19
"53252",10
"53253",6
"53254",37
"53255",3
"53256",91
"53257",23
"53258",8
"53259",53
"53260",114
"53261",64
"53262",73
"53263",36
"53264",9
"53265",97
"53266",47
"53267",1
"53268",23
"53269",53
"53270",33
"53271",19
"53272",6
"53273",71
"53274",8
"53275",10
"53276",20
"53277",22
"53278",60
"53279",16
"53280",3
"53281",55
"53282",8
"53283",13
"53284",4
"53285",22
"53286",20
"53287",16
"53288",11
"53289",17
"53290",15
"53291",16
"53292",1
"53293",10
"53294",53
"53295",32
"53296",8
"53297",23
"53298",14
"53299",47
"53300",26
"53301",23
"53302",16
"53303",7
"53304",3
"53305",15
"53306",20
"53307",5
"53308",11
"53309",12
"53310",20
"53311",26
"53312",5
"53313",48
"53314",63
"53315",10
"53316",10
"53317",9
"53318",9
"53319",13
"53320",15
"53321",9
"53322",104
"53323",23
"53324",12
"53325",31
"53326",51
"53327",69
"53328",92
"53329",73
"53330",328
"53331",346
"53332",17
"53333",62
"53334",384
"53335",9
"53336",252
"53337",16
"53338",36
"53339",24
"53340",356
"53341",115
"53342",23
"53343",8
"53344",4
"53345",43
"53346",253
"53347",22
"53348",92
"53349",13
"53350",30
"53351",48
"53352",77
"53353",52
"53354",3
"53355",434
"53356",34
"53357",19
"53358",43
"53359",13
"53360",4
"53361",12
"53362",54
"53363",31
"53364",32
"53365",29
"53366",149
"53367",107
"53368",51
"53369",6
"53370",102
"53371",131
"53372",118
"53373",24
"53374",5
"53375",5
"53376",69
"53377",6
"53378",9
"53379",16
"53380",6
"53381",17
"53382",3
"53383",19
"53384",10
"53385",42
"53386",4
"53387",18
"53388",11
"53389",30
"53390",28
"53391",15
"53392",15
"53393",56
"53394",40
"53395",1
"53396",94
"53397",60
"53398",56
"53399",40
"53400",15
"53401",67
"53402",2
"53403",16
"53404",25
"53405",79
"53406",12
"53407",191
"53408",41
"53409",12
"53410",85
"53411",83
"53412",8
"53413",34
"53414",60
"53415",33
"53416",23
"53417",78
"53418",8
"53419",16
"53420",15
"53421",13
"53422",10
"53423",14
"53424",38
"53425",43
"53426",9
"53427",80
"53428",15
"53429",21
"53430",74
"53431",36
"53432",17
"53433",10
"53434",22
"53435",2
"53436",24
"53437",5
"53438",1
"53439",6
"53440",39
"53441",18
"53442",36
"53443",39
"53444",37
"53445",0
"53446",16
"53447",2
"53448",130
"53449",15
"53450",8
"53451",59
"53452",6
"53453",41
"53454",139
"53455",43
"53456",166
"53457",11
"53458",142
"53459",30
"53460",104
"53461",22
"53462",29
"53463",67
"53464",13
"53465",91
"53466",122
"53467",200
"53468",34
"53469",27
"53470",89
"53471",34
"53472",19
"53473",15
"53474",7
"53475",26
"53476",25
"53477",285
"53478",3
"53479",5
"53480",117
"53481",27
"53482",13
"53483",27
"53484",5
"53485",3
"53486",2
"53487",34
"53488",49
"53489",10
"53490",26
"53491",33
"53492",46
"53493",21
"53494",193
"53495",21
"53496",33
"53497",1
"53498",9
"53499",104
"53500",9
"53501",3
"53502",56
"53503",12
"53504",179
"53505",16
"53506",2
"53507",26
"53508",44
"53509",20
"53510",25
"53511",34
"53512",6
"53513",11
"53514",2
"53515",27
"53516",25
"53517",66
"53518",9
"53519",47
"53520",55
"53521",55
"53522",82
"53523",46
"53524",167
"53525",3
"53526",24
"53527",68
"53528",16
"53529",5
"53530",10
"53531",102
"53532",13
"53533",55
"53534",6
"53535",21
"53536",99
"53537",29
"53538",127
"53539",40
"53540",2
"53541",4
"53542",72
"53543",25
"53544",30
"53545",15
"53546",15
"53547",28
"53548",54
"53549",26
"53550",35
"53551",16
"53552",15
"53553",27
"53554",14
"53555",17
"53556",17
"53557",13
"53558",18
"53559",19
"53560",38
"53561",42
"53562",122
"53563",14
"53564",2
"53565",64
"53566",5
"53567",13
"53568",16
"53569",37
"53570",50
"53571",9
"53572",8
"53573",122
"53574",37
"53575",19
"53576",84
"53577",21
"53578",37
"53579",242
"53580",36
"53581",20
"53582",234
"53583",14
"53584",17
"53585",5
"53586",89
"53587",102
"53588",200
"53589",23
"53590",24
"53591",17
"53592",53
"53593",4
"53594",16
"53595",151
"53596",51
"53597",58
"53598",68
"53599",8
"53600",13
"53601",32
"53602",4
"53603",19
"53604",49
"53605",172
"53606",158
"53607",38
"53608",9
"53609",15
"53610",9
"53611",38
"53612",27
"53613",107
"53614",32
"53615",55
"53616",9
"53617",217
"53618",23
"53619",15
"53620",28
"53621",124
"53622",29
"53623",16
"53624",16
"53625",29
"53626",37
"53627",20
"53628",15
"53629",31
"53630",34
"53631",62
"53632",18
"53633",52
"53634",18
"53635",175
"53636",2
"53637",34
"53638",35
"53639",5
"53640",15
"53641",33
"53642",34
"53643",32
"53644",49
"53645",43
"53646",5
"53647",13
"53648",16
"53649",16
"53650",47
"53651",16
"53652",10
"53653",17
"53654",47
"53655",30
"53656",20
"53657",14
"53658",11
"53659",1
"53660",35
"53661",8
"53662",16
"53663",84
"53664",9
"53665",157
"53666",41
"53667",18
"53668",46
"53669",53
"53670",4
"53671",164
"53672",8
"53673",21
"53674",24
"53675",45
"53676",16
"53677",9
"53678",41
"53679",36
"53680",25
"53681",0
"53682",17
"53683",6
"53684",18
"53685",15
"53686",18
"53687",29
"53688",0
"53689",14
"53690",18
"53691",24
"53692",43
"53693",42
"53694",38
"53695",5
"53696",15
"53697",39
"53698",84
"53699",113
"53700",24
"53701",45
"53702",39
"53703",40
"53704",81
"53705",18
"53706",13
"53707",18
"53708",65
"53709",33
"53710",12
"53711",16
"53712",102
"53713",17
"53714",0
"53715",101
"53716",26
"53717",20
