"","origin_regionMidwest","origin_regionNortheast","origin_regionSouth","origin_regionWest","dest_regionMidwest","dest_regionNortheast","dest_regionSouth","dest_regionWest","UNIQUE_CARRIER","DEP_DEL15","ARR_DELAY_NEW","AIR_TIME","DISTANCE","max_delay","dept_time","arr_time"
"72167",0,1,0,0,0,0,0,1,"AA",0,15,267,1927,"carrier",1078,1268
"35772",0,0,0,1,0,0,0,1,"OO",1,23,120,838,"carrier",1293,1427
"50748",0,0,1,0,0,0,1,0,"AA",1,81,102,759,"carrier",1221,1348
"68987",0,0,0,1,0,0,0,1,"WN",0,18,49,258,"weather",784,853
"44953",0,0,1,0,0,0,1,0,"WN",1,25,101,756,"weather",742,865
"35356",1,0,0,0,0,0,1,0,"OO",1,72,126,852,"weather",469,674
"78699",1,0,0,0,0,0,1,0,"EV",1,134,74,501,"carrier",1292,3
"39022",0,0,1,0,0,0,0,1,"UA",1,88,233,1635,"security",1387,85
"56867",0,0,0,1,0,0,0,1,"DL",1,36,64,308,"security",1157,1251
"9425",0,1,0,0,0,0,1,0,"EV",1,27,65,461,"carrier",1171,1258
"52319",0,0,1,0,0,0,1,0,"B6",0,17,134,759,"security",673,820
"18373",0,0,1,0,0,0,1,0,"WN",1,89,74,471,"carrier",1209,1294
"18523",0,0,0,1,1,0,0,0,"WN",1,56,117,977,"carrier",963,1216
"69093",0,0,1,0,0,0,0,1,"AA",0,49,534,3711,"security",543,874
"63564",0,0,0,1,0,0,0,1,"VX",0,44,360,2486,"nas",638,899
"64784",1,0,0,0,0,0,1,0,"WN",1,19,138,930,"weather",675,834
"80151",0,0,0,1,0,0,0,1,"HA",1,73,325,2640,"weather",992,13
"82694",1,0,0,0,1,0,0,0,"OO",1,46,36,157,"carrier",993,1119
"92060",1,0,0,0,0,0,0,1,"WN",1,24,257,1750,"weather",1179,1334
"81622",0,0,0,1,0,0,0,1,"NK",1,44,47,236,"security",825,907
"29328",0,1,0,0,0,0,1,0,"EV",1,68,39,199,"carrier",1330,1387
"36257",0,0,0,1,0,0,0,1,"OO",0,32,52,150,"security",1108,1195
"52564",0,1,0,0,0,0,1,0,"B6",1,43,159,1068,"weather",466,650
"44629",0,0,0,1,0,0,0,1,"WN",1,42,66,370,"security",882,927
"41477",0,0,0,1,0,0,1,0,"WN",1,18,133,1243,"weather",868,1143
"82951",1,0,0,0,0,0,1,0,"OO",1,72,85,612,"weather",551,726
"87685",0,0,0,1,1,0,0,0,"UA",1,28,70,589,"security",802,965
"59641",0,0,1,0,0,0,1,0,"EV",1,722,79,646,"weather",540,644
"12730",1,0,0,0,1,0,0,0,"OO",0,19,53,232,"security",1057,1163
"85134",0,0,0,1,0,0,0,1,"OO",0,17,59,320,"security",710,811
"76218",0,0,0,1,1,0,0,0,"DL",1,50,164,1426,"weather",470,778
"36803",1,0,0,0,1,0,0,0,"OO",1,41,37,179,"nas",552,674
"52533",0,0,1,0,0,1,0,0,"B6",1,21,237,1693,"weather",907,1106
"15598",1,0,0,0,0,0,0,1,"UA",1,53,73,420,"weather",877,909
"58040",0,0,1,0,1,0,0,0,"DL",1,73,69,456,"carrier",1088,1238
"60990",0,0,0,1,0,0,0,1,"OO",0,45,96,620,"security",782,933
"77179",0,0,0,1,1,0,0,0,"DL",1,204,189,1589,"weather",224,549
"6960",0,0,1,0,0,0,1,0,"DL",1,18,61,356,"weather",378,470
"69766",0,0,0,1,0,0,0,1,"AA",1,98,60,236,"security",486,606
"46395",0,0,0,1,0,0,0,1,"WN",1,111,73,480,"carrier",1075,1161
"96726",0,0,1,0,0,0,0,1,"AA",1,20,164,1055,"weather",780,847
"55470",0,0,0,1,0,0,0,1,"DL",1,28,80,546,"nas",694,761
"51454",0,0,0,1,0,0,1,0,"B6",1,32,270,2342,"weather",1427,464
"94989",1,0,0,0,0,0,1,0,"WN",0,31,96,516,"security",1067,1181
"61928",1,0,0,0,1,0,0,0,"UA",1,50,65,403,"carrier",599,688
"32029",0,0,0,1,0,0,0,1,"HA",0,20,41,216,"carrier",634,692
"25546",0,0,1,0,0,0,1,0,"DL",1,30,103,731,"carrier",1138,1335
"57972",0,0,1,0,0,0,0,1,"DL",1,25,159,989,"weather",785,908
"59150",1,0,0,0,0,1,0,0,"EV",1,290,123,843,"weather",1118,1339
"7082",0,0,1,0,1,0,0,0,"DL",1,22,88,554,"weather",1058,1163
"18902",0,1,0,0,0,0,1,0,"WN",1,40,100,675,"carrier",1040,1110
"74116",0,1,0,0,0,0,0,1,"B6",0,30,360,2248,"security",598,804
"19067",1,0,0,0,0,0,1,0,"WN",1,48,89,546,"carrier",936,1038
"30912",0,0,0,1,0,0,0,1,"F9",1,129,139,853,"carrier",1296,1394
"73738",0,1,0,0,0,0,1,0,"B6",1,27,160,1065,"weather",999,1184
"82941",1,0,0,0,0,0,0,1,"OO",1,138,158,911,"weather",876,999
"50698",0,0,1,0,1,0,0,0,"AA",1,59,108,861,"weather",806,993
"78393",0,1,0,0,0,1,0,0,"EV",0,21,55,282,"security",1236,1336
"79470",0,1,0,0,0,0,1,0,"F9",1,39,122,762,"carrier",1162,1319
"70300",0,0,0,1,0,0,1,0,"AA",1,116,92,641,"carrier",1226,1398
"95256",1,0,0,0,0,0,1,0,"WN",1,43,126,1066,"weather",545,753
"76435",0,0,1,0,0,0,1,0,"DL",1,89,77,545,"weather",846,943
"49784",0,0,1,0,0,0,0,1,"AA",0,28,162,1205,"security",552,646
"48345",0,0,0,1,0,0,1,0,"WN",1,34,213,1843,"carrier",795,1159
"32638",0,0,1,0,0,0,0,1,"NK",0,16,330,2329,"security",560,736
"51547",0,1,0,0,0,1,0,0,"B6",1,17,41,187,"weather",861,919
"16465",1,0,0,0,0,0,0,1,"WN",1,64,276,1838,"weather",1253,1439
"18423",0,0,1,0,0,0,1,0,"WN",1,59,58,323,"weather",570,644
"13929",0,0,0,1,0,0,0,1,"OO",1,60,37,86,"security",748,817
"50226",0,0,0,1,0,0,1,0,"AA",1,50,125,1205,"carrier",1131,1397
"36520",0,0,0,1,0,0,0,1,"OO",1,36,63,399,"weather",625,671
"59399",1,0,0,0,1,0,0,0,"EV",1,112,34,223,"security",953,1068
"64515",0,0,0,1,0,0,1,0,"WN",1,33,71,580,"carrier",1267,1408
"41138",0,0,0,1,0,0,0,1,"WN",1,24,52,304,"weather",919,1049
"92838",0,0,1,0,0,0,1,0,"WN",1,85,115,587,"carrier",1055,1185
"22039",0,0,1,0,0,1,0,0,"AA",1,45,138,861,"weather",451,610
"51043",0,0,0,1,0,0,0,1,"AS",1,131,101,696,"weather",615,736
"72716",0,0,0,1,1,0,0,0,"AS",1,22,183,1489,"weather",664,982
"30282",0,0,1,0,0,0,1,0,"EV",1,66,33,153,"carrier",1106,1158
"20386",0,0,0,1,0,0,0,1,"WN",1,78,35,197,"carrier",1337,1388
"29796",0,0,1,0,0,0,1,0,"EV",0,28,137,975,"security",1020,1176
"85681",0,0,0,1,0,0,1,0,"OO",1,41,142,1195,"carrier",908,1156
"50067",1,0,0,0,0,0,0,1,"AA",1,119,256,1723,"carrier",907,1067
"82888",0,0,0,1,0,0,0,1,"OO",1,51,41,262,"carrier",765,847
"96922",0,0,0,1,0,0,1,0,"AA",1,87,82,592,"carrier",1080,1257
"61465",1,0,0,0,1,0,0,0,"OO",1,290,72,546,"weather",1061,1173
"77019",0,1,0,0,0,0,0,1,"DL",0,27,317,2475,"security",952,1182
"30920",1,0,0,0,0,0,1,0,"F9",0,23,129,1066,"weather",684,922
"66362",0,0,1,0,0,0,1,0,"WN",1,19,61,528,"carrier",883,1019
"68541",1,0,0,0,0,0,0,1,"WN",1,57,188,1371,"carrier",628,707
"7476",0,1,0,0,1,0,0,0,"DL",0,40,188,1050,"security",359,534
"1676",1,0,0,0,0,0,0,1,"AA",0,30,151,888,"security",730,847
"8769",1,0,0,0,1,0,0,0,"EV",1,156,43,213,"security",1177,1265
"38058",0,1,0,0,0,0,1,0,"UA",1,64,50,212,"security",973,1041
"69582",0,0,1,0,0,0,0,1,"AA",0,32,233,1438,"security",674,818
"66846",0,0,1,0,0,0,1,0,"WN",1,92,84,495,"carrier",772,872
"125",0,0,1,0,1,0,0,0,"AA",1,47,81,550,"weather",656,769
"39849",1,0,0,0,0,0,1,0,"UA",1,27,140,1012,"weather",1087,1319
"95826",0,0,0,1,0,0,0,1,"AA",0,31,109,647,"security",1290,1377
"33911",1,0,0,0,0,0,1,0,"NK",1,81,147,926,"weather",711,819
"40453",1,0,0,0,0,0,0,1,"UA",1,62,247,1744,"weather",1021,1180
"70245",0,0,0,1,0,0,1,0,"AA",0,28,278,2342,"security",21,526
"79722",0,0,1,0,0,0,0,1,"F9",0,33,246,1520,"security",529,695
"19141",0,0,0,1,0,0,0,1,"WN",1,27,82,446,"carrier",715,812
"56043",0,0,1,0,0,0,1,0,"DL",1,21,39,259,"weather",1216,1276
"17010",0,0,1,0,0,0,1,0,"WN",1,49,32,159,"weather",1379,1429
"60325",0,0,1,0,0,0,1,0,"EV",1,35,19,83,"weather",672,709
"41783",0,0,0,1,0,0,1,0,"WN",1,59,81,651,"carrier",1286,1439
"53362",0,1,0,0,0,0,1,0,"B6",1,54,174,1069,"security",1101,1314
"35153",1,0,0,0,1,0,0,0,"OO",0,21,34,108,"security",1147,1231
"59361",0,0,1,0,0,1,0,0,"EV",1,49,106,588,"security",1026,1177
"12164",0,0,0,1,0,0,0,1,"OO",0,22,69,399,"security",647,702
"53798",0,0,0,1,0,1,0,0,"DL",1,49,276,2475,"carrier",847,1339
"69073",0,0,1,0,0,0,0,1,"AA",0,24,523,3784,"security",665,986
"21971",0,0,1,0,0,1,0,0,"AA",1,40,236,1576,"weather",594,798
"20408",0,0,0,1,0,0,1,0,"WN",1,86,121,1069,"carrier",1170,1431
"23321",0,0,0,1,0,0,0,1,"AA",1,85,94,651,"carrier",828,1010
"88404",1,0,0,0,0,0,0,1,"UA",1,65,268,1846,"security",641,824
"78768",1,0,0,0,1,0,0,0,"EV",1,78,47,328,"weather",1235,1358
"63614",0,0,1,0,0,0,0,1,"VX",0,48,253,1476,"security",1121,1277
"62759",0,0,0,1,0,0,0,1,"VX",1,165,64,447,"security",1166,1310
"64272",0,0,0,1,0,0,0,1,"WN",1,68,71,414,"carrier",689,783
"34062",1,0,0,0,1,0,0,0,"OO",0,19,55,282,"security",552,662
"79065",0,0,0,1,0,0,0,1,"F9",1,50,124,967,"security",713,922
"45060",0,0,0,1,0,0,0,1,"WN",1,21,55,362,"carrier",1218,1286
"51533",0,1,0,0,0,1,0,0,"B6",1,26,45,209,"nas",355,440
"75335",0,0,1,0,0,0,0,1,"DL",0,58,254,1747,"security",1281,1438
"20597",0,0,0,1,0,0,0,1,"WN",1,16,40,236,"weather",728,781
"78566",1,0,0,0,0,0,1,0,"EV",1,30,92,584,"weather",990,1100
"20025",0,0,1,0,0,0,0,1,"WN",1,68,238,1747,"security",982,1078
"93293",0,0,0,1,0,0,1,0,"WN",0,18,137,999,"security",998,1213
"1674",1,0,0,0,0,0,0,1,"AA",1,141,139,888,"security",839,958
"63912",0,0,0,1,0,0,0,1,"VX",1,36,53,337,"carrier",969,1051
"93128",1,0,0,0,0,0,1,0,"WN",1,59,113,666,"carrier",1071,1199
"87405",1,0,0,0,0,0,0,1,"UA",1,29,231,1846,"security",903,1045
"88393",0,0,1,0,0,1,0,0,"UA",1,35,170,1400,"weather",1213,34
"21616",0,1,0,0,0,0,0,1,"AA",0,51,386,2521,"security",983,1225
"52164",0,0,1,0,0,0,1,0,"B6",1,36,139,925,"carrier",1181,1335
"10191",0,0,1,0,0,0,1,0,"EV",1,69,83,551,"carrier",1424,34
"6892",0,1,0,0,0,0,0,1,"DL",1,156,349,2475,"security",774,963
"33150",0,0,1,0,1,0,0,0,"NK",1,24,134,1012,"security",940,1038
"65922",1,0,0,0,0,0,1,0,"WN",1,26,99,738,"weather",628,801
"52523",0,0,0,1,0,0,1,0,"B6",1,81,218,1931,"carrier",46,441
"12751",1,0,0,0,1,0,0,0,"OO",0,16,59,236,"security",592,697
"56357",0,0,1,0,0,0,0,1,"DL",1,251,259,1747,"carrier",89,193
"74066",0,0,1,0,0,1,0,0,"B6",0,18,135,950,"security",743,917
"92364",0,0,0,1,0,0,0,1,"WN",0,15,73,391,"security",449,560
"68600",0,0,0,1,0,0,0,1,"WN",1,41,61,369,"carrier",895,1041
"54881",0,0,1,0,0,0,1,0,"DL",1,54,80,581,"carrier",1098,1205
"38224",0,0,1,0,0,0,0,1,"UA",1,32,291,2065,"carrier",1073,1203
"38143",0,0,0,1,0,0,0,1,"UA",1,96,437,3302,"weather",822,1099
"80098",0,0,0,1,0,0,0,1,"HA",1,34,328,2349,"weather",447,674
"41517",0,0,1,0,0,1,0,0,"WN",1,108,53,369,"carrier",1282,1353
"15173",1,0,0,0,0,0,0,1,"UA",0,21,262,1846,"security",547,726
"86591",0,0,1,0,0,1,0,0,"UA",1,127,161,1416,"weather",1225,25
"70676",0,0,1,0,1,0,0,0,"AA",1,64,166,1197,"weather",1096,1223
"32325",0,0,0,1,0,0,0,1,"HA",1,45,35,201,"carrier",908,958
"41812",0,0,0,1,1,0,0,0,"WN",1,45,61,472,"carrier",1344,40
"59313",1,0,0,0,1,0,0,0,"EV",1,24,35,223,"weather",1195,1313
"86932",0,0,0,1,0,0,0,1,"UA",1,44,85,550,"security",760,894
"78975",0,0,0,1,0,0,0,1,"F9",0,21,78,628,"security",745,941
"54340",0,0,0,1,0,0,0,1,"DL",1,24,77,590,"carrier",648,814
"55924",0,0,0,1,0,0,1,0,"DL",1,139,214,1946,"weather",632,1044
"25421",0,0,1,0,0,0,0,1,"DL",1,51,192,1340,"weather",660,773
"87088",0,0,0,1,0,0,0,1,"UA",1,41,63,372,"weather",1049,1131
"91547",0,0,0,1,0,0,0,1,"WN",0,53,149,889,"security",435,573
"45306",1,0,0,0,0,0,0,1,"WN",0,30,246,1557,"security",819,960
"65479",0,0,0,1,0,0,1,0,"WN",1,33,156,1468,"carrier",920,1213
"64136",0,1,0,0,0,0,1,0,"WN",1,30,164,1204,"weather",929,1105
"60637",1,0,0,0,1,0,0,0,"OO",0,34,22,74,"security",835,916
"77323",0,0,1,0,0,0,1,0,"DL",1,190,42,214,"weather",88,149
"22825",0,1,0,0,0,0,1,0,"AA",0,27,132,861,"security",611,811
"21162",0,0,1,0,1,0,0,0,"WN",0,19,47,272,"weather",1188,1264
"70495",0,0,1,0,0,0,1,0,"AA",1,62,94,551,"weather",1173,1235
"90121",0,0,1,0,1,0,0,0,"WN",0,21,55,314,"carrier",1106,1196
"55125",0,0,1,0,0,0,1,0,"DL",1,34,51,259,"security",553,640
"88000",0,0,0,1,0,1,0,0,"UA",1,97,177,1605,"security",1062,1381
"7496",0,0,1,0,0,0,1,0,"DL",1,37,55,356,"carrier",800,892
"5501",0,1,0,0,0,0,1,0,"B6",1,141,163,1076,"carrier",3,190
"90288",0,0,0,1,0,0,1,0,"WN",1,92,161,1491,"weather",849,1162
"76732",0,0,1,0,0,0,1,0,"DL",1,37,59,481,"weather",994,1071
"93061",0,0,1,0,0,0,1,0,"WN",0,15,43,239,"weather",764,825
"16523",0,0,0,1,0,0,0,1,"WN",1,22,60,353,"carrier",1225,1302
"10058",0,1,0,0,1,0,0,0,"EV",0,18,74,371,"security",341,478
"17356",0,0,0,1,0,0,0,1,"WN",1,23,67,345,"carrier",1064,1148
"32917",0,0,1,0,0,0,1,0,"NK",0,15,57,305,"security",559,639
"12962",1,0,0,0,1,0,0,0,"OO",1,55,46,297,"carrier",1399,22
"37695",0,0,0,1,0,0,0,1,"OO",1,42,47,250,"carrier",909,977
"72477",0,0,1,0,0,0,1,0,"AA",1,24,42,257,"carrier",1247,1320
"28066",0,0,1,0,0,0,0,1,"DL",0,35,298,1946,"security",494,655
"85102",1,0,0,0,1,0,0,0,"OO",0,23,65,462,"security",1097,1233
"24867",0,0,0,1,0,0,0,1,"B6",1,25,67,354,"carrier",950,1040
"83730",1,0,0,0,1,0,0,0,"OO",0,33,34,220,"security",1200,1325
"63777",0,0,0,1,0,0,0,1,"VX",1,40,62,337,"carrier",798,890
"65762",0,0,1,0,1,0,0,0,"WN",0,16,86,271,"security",388,431
"97419",0,1,0,0,0,0,0,1,"AA",0,16,360,2300,"security",560,827
"78843",0,1,0,0,0,0,1,0,"EV",1,25,132,748,"weather",523,638
"85169",1,0,0,0,1,0,0,0,"OO",1,25,41,196,"carrier",1081,1161
"56350",0,0,0,1,0,0,1,0,"DL",1,27,219,2158,"nas",729,1187
"83644",1,0,0,0,1,0,0,0,"OO",1,104,35,155,"carrier",1149,1238
"1142",0,0,1,0,1,0,0,0,"AA",1,49,165,1197,"weather",957,1114
"74894",0,0,0,1,0,1,0,0,"B6",1,53,280,2588,"carrier",786,1262
"76689",0,0,0,1,0,0,0,1,"DL",1,26,59,391,"carrier",733,812
"40656",0,0,0,1,0,0,0,1,"UA",1,28,148,967,"nas",825,940
"57189",0,0,1,0,0,0,0,1,"DL",1,243,259,1747,"nas",1417,100
"56327",0,0,0,1,0,0,1,0,"DL",0,21,197,1590,"security",586,953
"62712",0,0,1,0,0,0,0,1,"VX",1,118,198,1476,"security",887,1008
"29160",0,0,1,0,0,0,1,0,"EV",1,32,43,201,"carrier",896,957
"92265",0,0,0,1,0,0,1,0,"WN",1,16,157,1182,"weather",769,1056
"31094",0,0,0,1,0,0,0,1,"F9",0,24,98,602,"security",1317,23
"1134",0,0,0,1,0,0,0,1,"AA",1,23,102,646,"carrier",678,748
"63109",0,0,0,1,0,0,0,1,"VX",1,66,74,421,"carrier",960,1055
"64452",1,0,0,0,0,0,1,0,"WN",1,34,105,786,"carrier",1367,59
"67254",1,0,0,0,0,0,0,1,"WN",1,51,290,1838,"weather",573,761
"31201",0,0,1,0,0,0,0,1,"F9",0,28,294,1747,"security",1129,1266
"67539",0,0,0,1,0,0,0,1,"WN",1,38,56,358,"carrier",1192,1263
"28623",0,1,0,0,1,0,0,0,"EV",1,106,103,605,"carrier",1279,1404
"4329",0,0,0,1,0,0,0,1,"AS",0,25,134,834,"security",1191,1361
"94952",0,0,1,0,0,1,0,0,"WN",0,27,151,992,"security",594,782
"50311",0,0,1,0,0,0,1,0,"AA",0,19,38,190,"security",1177,1270
"63014",0,0,0,1,0,0,0,1,"VX",0,23,55,337,"security",1034,1143
"60164",0,0,1,0,0,1,0,0,"EV",1,119,56,292,"carrier",751,849
"12425",0,0,0,1,0,0,0,1,"OO",1,32,48,320,"carrier",938,1030
"233",0,0,1,0,0,0,0,1,"AA",1,121,189,1464,"carrier",928,1014
"56585",0,0,0,1,0,0,0,1,"DL",1,154,122,584,"weather",1044,1129
"31819",0,0,0,1,1,0,0,0,"F9",1,33,103,680,"security",588,774
"81609",0,0,1,0,0,0,1,0,"NK",0,48,149,577,"security",665,838
"23794",0,1,0,0,0,0,1,0,"AA",0,23,219,1372,"security",376,594
"63230",0,0,1,0,0,0,0,1,"VX",0,36,336,2419,"nas",590,806
"67852",0,0,1,0,0,0,0,1,"WN",1,40,260,1843,"nas",833,985
"52123",0,0,0,1,0,1,0,0,"B6",1,47,294,2611,"carrier",1331,388
"76891",1,0,0,0,0,0,1,0,"DL",0,22,72,501,"security",747,879
"24931",0,1,0,0,0,1,0,0,"B6",1,538,58,301,"carrier",26,119
"71262",0,1,0,0,0,0,1,0,"AA",1,27,210,1391,"carrier",931,1113
"50458",0,0,1,0,0,0,0,1,"AA",1,25,217,1464,"carrier",1236,1356
"58777",0,1,0,0,0,0,1,0,"DL",1,54,148,1005,"security",925,1151
"72084",0,1,0,0,0,1,0,0,"AA",1,70,53,280,"security",1272,1388
"53554",0,0,1,0,0,1,0,0,"B6",1,16,149,1056,"weather",747,915
"59495",0,0,1,0,0,0,0,1,"EV",1,154,81,501,"weather",1246,1284
"61249",1,0,0,0,0,0,0,1,"OO",0,19,145,911,"security",1160,1299
"58223",1,0,0,0,0,0,1,0,"DL",0,20,121,931,"security",430,666
"23040",0,0,1,0,1,0,0,0,"AA",1,46,117,1021,"weather",741,939
"52585",0,1,0,0,0,0,1,0,"B6",1,55,167,1097,"weather",1179,1360
"15499",0,0,0,1,0,0,0,1,"UA",1,127,54,414,"carrier",1120,1201
"48016",0,0,1,0,0,0,1,0,"WN",1,151,113,973,"nas",1300,96
"25574",0,0,1,0,1,0,0,0,"DL",1,19,66,432,"weather",1341,1421
"56768",1,0,0,0,0,1,0,0,"DL",1,31,135,980,"weather",838,1053
"28669",0,1,0,0,1,0,0,0,"EV",0,34,112,528,"security",636,724
"64796",0,0,1,0,0,0,1,0,"WN",1,16,73,587,"weather",401,486
"16544",0,0,0,1,0,0,0,1,"WN",1,33,62,371,"carrier",1298,1378
"29457",1,0,0,0,1,0,0,0,"EV",1,101,83,557,"security",553,678
"15397",0,0,0,1,0,0,0,1,"UA",0,40,75,337,"security",482,625
"34392",0,0,0,1,0,0,0,1,"OO",1,30,43,209,"carrier",1157,1215
"77092",0,0,1,0,0,0,1,0,"DL",0,25,119,879,"security",702,879
"72551",0,0,1,0,0,0,1,0,"AA",1,16,93,590,"weather",735,848
"1754",0,0,0,1,0,0,1,0,"AA",1,18,194,1660,"carrier",760,1101
"40144",0,0,1,0,0,0,0,1,"UA",0,25,249,1635,"security",1183,1343
"94938",0,0,1,0,0,0,1,0,"WN",1,24,125,925,"carrier",894,1034
"34579",1,0,0,0,1,0,0,0,"OO",1,24,24,137,"weather",554,661
"30379",0,0,1,0,0,0,1,0,"EV",1,19,48,331,"weather",850,916
"40159",0,0,1,0,1,0,0,0,"UA",1,261,70,409,"carrier",613,752
"66051",0,0,1,0,0,0,0,1,"WN",0,19,226,1449,"security",926,1124
"13084",0,0,0,1,0,0,0,1,"OO",1,337,113,620,"nas",1227,1384
"84865",0,0,0,1,0,0,0,1,"OO",1,53,103,751,"carrier",1256,2
"8257",0,0,1,0,0,0,1,0,"EV",1,131,57,190,"security",1281,1400
"30864",0,0,0,1,0,0,1,0,"F9",1,25,123,1069,"weather",893,1163
"19537",0,0,0,1,0,0,0,1,"WN",1,87,64,345,"carrier",899,987
"44041",0,0,0,1,0,0,1,0,"WN",1,24,171,1491,"carrier",713,1019
"25018",0,1,0,0,0,1,0,0,"B6",1,67,66,301,"carrier",860,962
"26254",0,0,0,1,0,0,0,1,"DL",1,16,132,954,"weather",873,1026
"48210",0,0,1,0,0,0,0,1,"WN",1,88,218,1390,"security",1085,1228
"86022",1,0,0,0,1,0,0,0,"OO",1,329,32,108,"weather",1161,1223
"29157",1,0,0,0,1,0,0,0,"EV",0,112,38,137,"security",622,735
"24118",0,0,0,1,0,0,0,1,"AA",1,216,49,304,"weather",901,924
"96022",0,0,0,1,0,0,0,1,"AA",1,50,54,370,"carrier",828,970
"15473",0,0,0,1,0,0,1,0,"UA",1,132,241,2419,"carrier",941,1389
"93135",0,0,1,0,0,0,1,0,"WN",0,16,164,994,"carrier",1017,1136
"35996",0,0,0,1,0,0,0,1,"OO",1,40,35,190,"carrier",1163,1235
"39963",0,0,0,1,1,0,0,0,"UA",1,20,199,1739,"carrier",686,1028
"36751",1,0,0,0,1,0,0,0,"OO",0,25,37,179,"security",1129,1284
"52864",0,1,0,0,0,0,1,0,"B6",1,45,169,1197,"carrier",680,866
"36772",0,0,0,1,0,0,0,1,"OO",1,40,107,748,"security",779,912
"12216",0,1,0,0,1,0,0,0,"OO",1,87,157,1008,"carrier",1164,1340
"71343",0,0,1,0,1,0,0,0,"AA",1,18,106,853,"carrier",1255,1388
"45115",0,0,0,1,0,0,0,1,"WN",0,22,64,370,"security",724,777
"96857",0,1,0,0,0,0,0,1,"AA",1,75,286,2075,"security",851,1107
"10382",0,1,0,0,1,0,0,0,"EV",1,35,97,660,"carrier",555,717
"49049",0,0,1,0,0,0,1,0,"AA",1,21,93,650,"carrier",1044,1169
"92783",1,0,0,0,0,0,1,0,"WN",0,22,116,882,"security",1090,1297
"59487",0,0,1,0,0,1,0,0,"EV",0,40,123,642,"security",717,875
"89034",1,0,0,0,0,0,0,1,"UA",0,20,78,472,"security",1034,1115
"73815",0,1,0,0,0,0,1,0,"B6",1,27,130,937,"weather",1151,1333
"33082",0,0,0,1,0,0,0,1,"NK",1,64,94,628,"security",1159,1222
"50425",0,0,1,0,0,0,0,1,"AA",0,18,90,569,"weather",1343,1400
"41431",0,0,1,0,0,0,1,0,"WN",1,27,81,587,"carrier",719,872
"36897",0,0,1,0,1,0,0,0,"OO",1,64,71,508,"carrier",1141,1253
"1525",1,0,0,0,0,0,0,1,"AA",0,60,310,1744,"security",903,1123
"11626",0,0,1,0,0,0,0,1,"OO",1,83,89,563,"weather",563,633
"81913",0,0,0,1,0,0,0,1,"OO",1,281,149,954,"carrier",1132,1318
"74950",0,1,0,0,0,0,1,0,"B6",1,207,223,1023,"weather",703,947
"37715",1,0,0,0,0,0,0,1,"OO",0,42,284,1651,"security",531,726
"57674",1,0,0,0,0,1,0,0,"DL",1,38,139,1020,"security",637,862
"65705",0,0,1,0,0,0,1,0,"WN",0,19,126,919,"carrier",1018,1169
"66011",0,0,1,0,0,0,0,1,"WN",0,40,340,2130,"security",860,1040
"40183",0,0,1,0,0,0,0,1,"UA",0,23,196,1222,"security",726,827
"24873",0,0,0,1,0,0,0,1,"B6",1,36,60,354,"carrier",927,1009
"2137",0,0,0,1,0,0,0,1,"AA",1,37,88,647,"carrier",799,969
"11122",0,0,1,0,0,0,0,1,"OO",0,49,209,1210,"security",425,574
"56762",0,1,0,0,0,0,1,0,"DL",1,110,117,749,"security",1143,1326
"28630",0,1,0,0,1,0,0,0,"EV",1,29,96,605,"carrier",1210,1327
"44843",1,0,0,0,0,0,1,0,"WN",1,64,78,546,"carrier",1010,1099
"75327",0,0,1,0,0,1,0,0,"DL",1,49,139,1069,"security",1218,1391
"21517",0,0,1,0,0,0,1,0,"AA",0,31,61,361,"security",1078,1192
"58894",0,0,1,0,0,0,1,0,"EV",1,91,38,175,"weather",1212,1269
"38013",0,0,1,0,0,0,0,1,"UA",0,29,216,1379,"security",431,582
"88194",0,0,1,0,1,0,0,0,"UA",1,65,293,2072,"carrier",956,1155
"73992",0,0,1,0,0,1,0,0,"B6",1,202,147,992,"weather",1007,1174
"42857",0,0,0,1,0,0,0,1,"WN",1,27,89,628,"weather",548,602
"13396",1,0,0,0,1,0,0,0,"OO",1,28,60,349,"carrier",835,913
"47757",0,0,1,0,0,1,0,0,"WN",1,197,114,946,"carrier",1399,97
"70548",0,1,0,0,0,0,1,0,"AA",0,40,176,1258,"security",1014,1273
"58572",0,1,0,0,0,0,0,1,"DL",0,19,300,1927,"security",1085,1299
"69540",0,0,1,0,0,0,1,0,"AA",0,16,150,964,"security",1037,1175
"1638",0,0,1,0,1,0,0,0,"AA",1,73,116,926,"weather",1194,1383
"28969",0,0,1,0,0,1,0,0,"EV",1,50,94,748,"carrier",690,890
"4370",0,0,0,1,0,0,0,1,"AS",0,15,106,599,"security",371,454
"79940",0,0,0,1,0,0,0,1,"HA",1,60,396,2762,"weather",1054,1355
"2324",0,0,1,0,0,1,0,0,"AA",1,32,104,742,"carrier",752,873
"64642",0,0,0,1,0,0,0,1,"WN",1,41,81,519,"carrier",1110,1161
"55761",0,0,0,1,0,0,0,1,"DL",1,47,59,368,"weather",555,594
"40966",0,0,1,0,0,0,1,0,"WN",1,28,82,534,"carrier",856,948
"93664",1,0,0,0,0,1,0,0,"WN",1,48,100,725,"carrier",1082,1268
"60398",0,0,1,0,0,1,0,0,"EV",1,35,104,780,"carrier",1295,1420
"47902",0,0,0,1,0,0,0,1,"WN",1,95,58,296,"carrier",1065,1140
"51661",0,1,0,0,0,0,0,1,"B6",0,40,407,2704,"security",493,756
"81700",0,0,1,0,0,0,1,0,"NK",1,15,38,197,"carrier",1320,1375
